0.3,0.26,0.8
0.3,0.26,0.81
0.3,0.26,0.82
0.3,0.26,0.83
0.3,0.26,0.84
0.3,0.26,0.85
0.3,0.26,0.86
0.3,0.26,0.87
0.3,0.26,0.88
0.3,0.26,0.89
0.3,0.26,0.9
0.3,0.26,0.91
0.3,0.26,0.92
0.3,0.26,0.93
0.3,0.26,0.94
0.3,0.26,0.95
0.3,0.26,0.96
0.3,0.26,0.97
0.3,0.26,0.98
0.3,0.26,0.99
0.3,0.27,0
0.3,0.27,0.01
0.3,0.27,0.02
0.3,0.27,0.03
0.3,0.27,0.04
0.3,0.27,0.05
0.3,0.27,0.06
0.3,0.27,0.07
0.3,0.27,0.08
0.3,0.27,0.09
0.3,0.27,0.1
0.3,0.27,0.11
0.3,0.27,0.12
0.3,0.27,0.13
0.3,0.27,0.14
0.3,0.27,0.15
0.3,0.27,0.16
0.3,0.27,0.17
0.3,0.27,0.18
0.3,0.27,0.19
0.3,0.27,0.2
0.3,0.27,0.21
0.3,0.27,0.22
0.3,0.27,0.23
0.3,0.27,0.24
0.3,0.27,0.25
0.3,0.27,0.26
0.3,0.27,0.27
0.3,0.27,0.28
0.3,0.27,0.29
0.3,0.27,0.3
0.3,0.27,0.31
0.3,0.27,0.32
0.3,0.27,0.33
0.3,0.27,0.34
0.3,0.27,0.35
0.3,0.27,0.36
0.3,0.27,0.37
0.3,0.27,0.38
0.3,0.27,0.39
