0.3,0.77,0.2
0.3,0.77,0.21
0.3,0.77,0.22
0.3,0.77,0.23
0.3,0.77,0.24
0.3,0.77,0.25
0.3,0.77,0.26
0.3,0.77,0.27
0.3,0.77,0.28
0.3,0.77,0.29
0.3,0.77,0.3
0.3,0.77,0.31
0.3,0.77,0.32
0.3,0.77,0.33
0.3,0.77,0.34
0.3,0.77,0.35
0.3,0.77,0.36
0.3,0.77,0.37
0.3,0.77,0.38
0.3,0.77,0.39
0.3,0.77,0.4
0.3,0.77,0.41
0.3,0.77,0.42
0.3,0.77,0.43
0.3,0.77,0.44
0.3,0.77,0.45
0.3,0.77,0.46
0.3,0.77,0.47
0.3,0.77,0.48
0.3,0.77,0.49
0.3,0.77,0.5
0.3,0.77,0.51
0.3,0.77,0.52
0.3,0.77,0.53
0.3,0.77,0.54
0.3,0.77,0.55
0.3,0.77,0.56
0.3,0.77,0.57
0.3,0.77,0.58
0.3,0.77,0.59
0.3,0.77,0.6
0.3,0.77,0.61
0.3,0.77,0.62
0.3,0.77,0.63
0.3,0.77,0.64
0.3,0.77,0.65
0.3,0.77,0.66
0.3,0.77,0.67
0.3,0.77,0.68
0.3,0.77,0.69
0.3,0.77,0.7
0.3,0.77,0.71
0.3,0.77,0.72
0.3,0.77,0.73
0.3,0.77,0.74
0.3,0.77,0.75
0.3,0.77,0.76
0.3,0.77,0.77
0.3,0.77,0.78
0.3,0.77,0.79
