0.1,0.09,0.4
0.1,0.09,0.41
0.1,0.09,0.42
0.1,0.09,0.43
0.1,0.09,0.44
0.1,0.09,0.45
0.1,0.09,0.46
0.1,0.09,0.47
0.1,0.09,0.48
0.1,0.09,0.49
0.1,0.09,0.5
0.1,0.09,0.51
0.1,0.09,0.52
0.1,0.09,0.53
0.1,0.09,0.54
0.1,0.09,0.55
0.1,0.09,0.56
0.1,0.09,0.57
0.1,0.09,0.58
0.1,0.09,0.59
0.1,0.09,0.6
0.1,0.09,0.61
0.1,0.09,0.62
0.1,0.09,0.63
0.1,0.09,0.64
0.1,0.09,0.65
0.1,0.09,0.66
0.1,0.09,0.67
0.1,0.09,0.68
0.1,0.09,0.69
0.1,0.09,0.7
0.1,0.09,0.71
0.1,0.09,0.72
0.1,0.09,0.73
0.1,0.09,0.74
0.1,0.09,0.75
0.1,0.09,0.76
0.1,0.09,0.77
0.1,0.09,0.78
0.1,0.09,0.79
0.1,0.09,0.8
0.1,0.09,0.81
0.1,0.09,0.82
0.1,0.09,0.83
0.1,0.09,0.84
0.1,0.09,0.85
0.1,0.09,0.86
0.1,0.09,0.87
0.1,0.09,0.88
0.1,0.09,0.89
0.1,0.09,0.9
0.1,0.09,0.91
0.1,0.09,0.92
0.1,0.09,0.93
0.1,0.09,0.94
0.1,0.09,0.95
0.1,0.09,0.96
0.1,0.09,0.97
0.1,0.09,0.98
0.1,0.09,0.99
