0.3,0.1,0.6
0.3,0.1,0.61
0.3,0.1,0.62
0.3,0.1,0.63
0.3,0.1,0.64
0.3,0.1,0.65
0.3,0.1,0.66
0.3,0.1,0.67
0.3,0.1,0.68
0.3,0.1,0.69
0.3,0.1,0.7
0.3,0.1,0.71
0.3,0.1,0.72
0.3,0.1,0.73
0.3,0.1,0.74
0.3,0.1,0.75
0.3,0.1,0.76
0.3,0.1,0.77
0.3,0.1,0.78
0.3,0.1,0.79
0.3,0.1,0.8
0.3,0.1,0.81
0.3,0.1,0.82
0.3,0.1,0.83
0.3,0.1,0.84
0.3,0.1,0.85
0.3,0.1,0.86
0.3,0.1,0.87
0.3,0.1,0.88
0.3,0.1,0.89
0.3,0.1,0.9
0.3,0.1,0.91
0.3,0.1,0.92
0.3,0.1,0.93
0.3,0.1,0.94
0.3,0.1,0.95
0.3,0.1,0.96
0.3,0.1,0.97
0.3,0.1,0.98
0.3,0.1,0.99
0.3,0.11,0
0.3,0.11,0.01
0.3,0.11,0.02
0.3,0.11,0.03
0.3,0.11,0.04
0.3,0.11,0.05
0.3,0.11,0.06
0.3,0.11,0.07
0.3,0.11,0.08
0.3,0.11,0.09
0.3,0.11,0.1
0.3,0.11,0.11
0.3,0.11,0.12
0.3,0.11,0.13
0.3,0.11,0.14
0.3,0.11,0.15
0.3,0.11,0.16
0.3,0.11,0.17
0.3,0.11,0.18
0.3,0.11,0.19
