0.5,0.74,0.8
0.5,0.74,0.81
0.5,0.74,0.82
0.5,0.74,0.83
0.5,0.74,0.84
0.5,0.74,0.85
0.5,0.74,0.86
0.5,0.74,0.87
0.5,0.74,0.88
0.5,0.74,0.89
0.5,0.74,0.9
0.5,0.74,0.91
0.5,0.74,0.92
0.5,0.74,0.93
0.5,0.74,0.94
0.5,0.74,0.95
0.5,0.74,0.96
0.5,0.74,0.97
0.5,0.74,0.98
0.5,0.74,0.99
0.5,0.75,0
0.5,0.75,0.01
0.5,0.75,0.02
0.5,0.75,0.03
0.5,0.75,0.04
0.5,0.75,0.05
0.5,0.75,0.06
0.5,0.75,0.07
0.5,0.75,0.08
0.5,0.75,0.09
0.5,0.75,0.1
0.5,0.75,0.11
0.5,0.75,0.12
0.5,0.75,0.13
0.5,0.75,0.14
0.5,0.75,0.15
0.5,0.75,0.16
0.5,0.75,0.17
0.5,0.75,0.18
0.5,0.75,0.19
0.5,0.75,0.2
0.5,0.75,0.21
0.5,0.75,0.22
0.5,0.75,0.23
0.5,0.75,0.24
0.5,0.75,0.25
0.5,0.75,0.26
0.5,0.75,0.27
0.5,0.75,0.28
0.5,0.75,0.29
0.5,0.75,0.3
0.5,0.75,0.31
0.5,0.75,0.32
0.5,0.75,0.33
0.5,0.75,0.34
0.5,0.75,0.35
0.5,0.75,0.36
0.5,0.75,0.37
0.5,0.75,0.38
0.5,0.75,0.39
