0.1,0.71,0.8
0.1,0.71,0.81
0.1,0.71,0.82
0.1,0.71,0.83
0.1,0.71,0.84
0.1,0.71,0.85
0.1,0.71,0.86
0.1,0.71,0.87
0.1,0.71,0.88
0.1,0.71,0.89
0.1,0.71,0.9
0.1,0.71,0.91
0.1,0.71,0.92
0.1,0.71,0.93
0.1,0.71,0.94
0.1,0.71,0.95
0.1,0.71,0.96
0.1,0.71,0.97
0.1,0.71,0.98
0.1,0.71,0.99
0.1,0.72,0
0.1,0.72,0.01
0.1,0.72,0.02
0.1,0.72,0.03
0.1,0.72,0.04
0.1,0.72,0.05
0.1,0.72,0.06
0.1,0.72,0.07
0.1,0.72,0.08
0.1,0.72,0.09
0.1,0.72,0.1
0.1,0.72,0.11
0.1,0.72,0.12
0.1,0.72,0.13
0.1,0.72,0.14
0.1,0.72,0.15
0.1,0.72,0.16
0.1,0.72,0.17
0.1,0.72,0.18
0.1,0.72,0.19
0.1,0.72,0.2
0.1,0.72,0.21
0.1,0.72,0.22
0.1,0.72,0.23
0.1,0.72,0.24
0.1,0.72,0.25
0.1,0.72,0.26
0.1,0.72,0.27
0.1,0.72,0.28
0.1,0.72,0.29
0.1,0.72,0.3
0.1,0.72,0.31
0.1,0.72,0.32
0.1,0.72,0.33
0.1,0.72,0.34
0.1,0.72,0.35
0.1,0.72,0.36
0.1,0.72,0.37
0.1,0.72,0.38
0.1,0.72,0.39
